rannum,action_type,combined_shot_type,game_event_id,game_id,lat,loc_x,loc_y,lon,minutes_remaining,period,playoffs,season,seconds_remaining,shot_distance,shot_made_flag,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,team_id,team_name,game_date,matchup,opponent,shot_id,attendance,arena_temp,avgnoisedb,From: shot_made_flag,Into: shot_made_flag,Predicted Probability: shot_made_flag=0,Predicted Probability: shot_made_flag=1
17197,Driving Layup Shot,Layup,354,21000560,34.0253,15,19,-118.2548,2,3,0,01NOV10:00:00:00,14,2,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1/11/2011,LAL vs. CLE,CLE,17197,13123,67,97.43,1,1,0.349346485,0.650653515
17232,Fadeaway Jump Shot,Jump Shot,46,21000586,34.0213,127,23,-118.1428,8,1,0,01NOV10:00:00:00,33,12,,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,1/14/2011,LAL vs. NJN,NJN,17219,15643,70,99.07,1,1,0.361647835,0.638352165
17233,Jump Shot,Jump Shot,70,21000586,33.9973,54,47,-118.2158,6,1,0,01NOV10:00:00:00,25,7,,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,1/14/2011,LAL vs. NJN,NJN,17223,15643,70,99.07,1,0,0.69177127,0.30822873
17234,Pullup Jump shot,Jump Shot,120,21000586,33.8663,-60,178,-118.3298,1,1,0,01NOV10:00:00:00,41,18,,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,1/14/2011,LAL vs. NJN,NJN,17225,15643,70,99.07,1,1,0.151122554,0.848877446
17235,Driving Finger Rol,Layup,281,21000586,34.0333,-45,11,-118.3148,0,2,0,01NOV10:00:00:00,4,4,,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,1/14/2011,LAL vs. NJN,NJN,17229,15643,70,99.07,1,1,0.155416437,0.844583563
17236,Jump Shot,Jump Shot,372,21000586,33.8693,99,175,-118.1708,2,3,0,01NOV10:00:00:00,43,20,,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,1/14/2011,LAL vs. NJN,NJN,17234,15643,70,99.07,1,0,0.61668525,0.383314751
17237,Jump Shot,Jump Shot,403,21000586,33.9773,69,67,-118.2008,1,3,0,01NOV10:00:00:00,24,9,,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,1/14/2011,LAL vs. NJN,NJN,17235,15643,70,99.07,1,0,0.680772775,0.319227225
17250,Jump Shot,Jump Shot,31,21000596,33.8993,92,145,-118.1778,8,1,0,01NOV10:00:00:00,13,17,,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,1/16/2011,LAL @ LAC,LAC,17239,13609,71,94.64,1,0,0.652776467,0.347223533
17251,Jump Shot,Jump Shot,325,21000596,33.8473,-158,197,-118.4278,7,3,0,01NOV10:00:00:00,58,25,,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,1/16/2011,LAL @ LAC,LAC,17242,13609,71,94.64,1,0,0.706277111,0.293722889
17252,Jump Shot,Jump Shot,330,21000596,33.8763,-18,168,-118.2878,7,3,0,01NOV10:00:00:00,23,16,,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,1/16/2011,LAL @ LAC,LAC,17243,13609,71,94.64,1,0,0.677797335,0.322202665
17253,Fadeaway Jump Shot,Jump Shot,351,21000596,34.0553,102,-11,-118.1678,5,3,0,01NOV10:00:00:00,12,10,,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,1/16/2011,LAL @ LAC,LAC,17246,13609,71,94.64,1,1,0.494458192,0.505541809
17254,Jump Shot,Jump Shot,373,21000596,33.8223,151,222,-118.1188,3,3,0,01NOV10:00:00:00,5,26,,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,1/16/2011,LAL @ LAC,LAC,17247,13609,71,94.64,1,0,0.733709564,0.266290436
17263,Jump Shot,Jump Shot,84,21000610,34.0113,9,33,-118.2608,2,1,0,01NOV10:00:00:00,17,3,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1/17/2011,LAL vs. OKC,OKC,17255,13242,70,90.88,1,0,0.798536492,0.201463508
17264,Layup Shot,Layup,208,21000610,34.0223,1,22,-118.2688,3,2,0,01NOV10:00:00:00,40,2,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1/17/2011,LAL vs. OKC,OKC,17258,13242,70,90.88,1,0,0.755013181,0.24498682
17265,Layup Shot,Layup,257,21000610,34.0223,6,22,-118.2638,0,2,0,01NOV10:00:00:00,22,2,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1/17/2011,LAL vs. OKC,OKC,17260,13242,70,90.88,1,0,0.772951646,0.227048354
17266,Turnaround Fadeawa,Jump Shot,330,21000610,34.0463,-120,-2,-118.3898,5,3,0,01NOV10:00:00:00,2,12,,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,1/17/2011,LAL vs. OKC,OKC,17264,13242,70,90.88,1,0,0.582487024,0.417512977
17282,Jump Shot,Jump Shot,94,21000621,33.9183,42,126,-118.2278,0,1,0,01NOV10:00:00:00,36,13,,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,1/19/2011,LAL @ DAL,DAL,17270,15978,76,100.33,1,0,0.606113935,0.393886065
17283,Jump Shot,Jump Shot,160,21000621,33.9123,59,132,-118.2108,4,2,0,01NOV10:00:00:00,18,14,,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,1/19/2011,LAL @ DAL,DAL,17271,15978,76,100.33,1,0,0.619472651,0.380527349
17284,Jump Shot,Jump Shot,166,21000621,33.8523,119,192,-118.1508,3,2,0,01NOV10:00:00:00,37,22,,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,1/19/2011,LAL @ DAL,DAL,17272,15978,76,100.33,1,0,0.599577303,0.400422697
17295,Jump Shot,Jump Shot,36,21000637,33.9973,-155,47,-118.4248,9,1,0,01NOV10:00:00:00,7,16,,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,1/21/2011,LAL @ DEN,DEN,17285,16479,74,99.07,1,0,0.64036802,0.35963198
17296,Jump Shot,Jump Shot,305,21000637,34.0653,-147,-21,-118.4168,4,3,0,01NOV10:00:00:00,42,14,,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,1/21/2011,LAL @ DEN,DEN,17294,16479,74,99.07,1,0,0.711864609,0.288135391
17297,Jump Shot,Jump Shot,330,21000637,33.8503,48,194,-118.2218,2,3,0,01NOV10:00:00:00,3,19,,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,1/21/2011,LAL @ DEN,DEN,17297,16479,74,99.07,1,0,0.61023554,0.38976446
17298,Turnaround Bank sh,Bank Shot,339,21000637,34.0143,-123,30,-118.3928,1,3,0,01NOV10:00:00:00,0,12,,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,1/21/2011,LAL @ DEN,DEN,17298,16479,74,99.07,1,1,0.196391137,0.803608864
17299,Jump Shot,Jump Shot,444,21000637,33.8493,62,195,-118.2078,3,4,0,01NOV10:00:00:00,51,20,,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,1/21/2011,LAL @ DEN,DEN,17299,16479,74,99.07,1,0,0.589662669,0.410337331
17310,Jump Shot,Jump Shot,211,21000667,33.9813,-51,63,-118.3208,2,2,0,01NOV10:00:00:00,22,8,,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,1/25/2011,LAL vs. UTA,UTA,17306,15083,69,94.5,1,0,0.708179612,0.291820389
17335,Jump Shot,Jump Shot,246,21000692,33.8393,-157,205,-118.4268,0,2,0,01NOV10:00:00:00,27,25,,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,1/28/2011,LAL vs. SAC,SAC,17324,15286,69,96.7,1,0,0.691707497,0.308292503
17336,Jump Shot,Jump Shot,327,21000692,33.9533,-131,91,-118.4008,3,3,0,01NOV10:00:00:00,19,15,,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,1/28/2011,LAL vs. SAC,SAC,17326,15286,69,96.7,1,0,0.771601436,0.228398564
17337,Jump Shot,Jump Shot,450,21000692,33.8823,-76,162,-118.3458,4,4,0,01NOV10:00:00:00,40,17,,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,1/28/2011,LAL vs. SAC,SAC,17330,15286,69,96.7,1,0,0.668250751,0.331749249
17364,Jump Shot,Jump Shot,225,21000702,33.8953,211,149,-118.0588,2,2,0,01NOV10:00:00:00,41,25,,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,1/30/2011,LAL vs. BOS,BOS,17345,17392,71,96.49,1,0,0.602751882,0.397248118
17365,Jump Bank Shot,Jump Shot,328,21000702,33.9253,-123,119,-118.3928,7,3,0,01NOV10:00:00:00,43,17,,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,1/30/2011,LAL vs. BOS,BOS,17351,17392,71,96.49,1,1,0.130129962,0.869870039
17366,Jump Shot,Jump Shot,385,21000702,33.8193,-146,225,-118.4158,2,3,0,01NOV10:00:00:00,50,26,,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,1/30/2011,LAL vs. BOS,BOS,17352,17392,71,96.49,1,0,0.631631553,0.368368448
17387,Jump Shot,Jump Shot,157,21000718,34.0023,36,42,-118.2338,6,2,0,01NOV10:00:00:00,55,5,,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2/1/2011,LAL vs. HOU,HOU,17372,14507,70,95.24,1,0,0.709142812,0.290857188
17388,Running Jump Shot,Jump Shot,357,21000718,34.0073,40,37,-118.2298,0,3,0,01NOV10:00:00:00,1,5,,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2/1/2011,LAL vs. HOU,HOU,17381,14507,70,95.24,1,1,0.312359731,0.687640269
17389,Step Back Jump sho,Jump Shot,451,21000718,33.9423,135,102,-118.1348,3,4,0,01NOV10:00:00:00,31,16,,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2/1/2011,LAL vs. HOU,HOU,17385,14507,70,95.24,1,1,0.28379155,0.71620845
17390,Jump Shot,Jump Shot,473,21000718,34.0383,170,6,-118.0998,0,4,0,01NOV10:00:00:00,12,17,,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2/1/2011,LAL vs. HOU,HOU,17388,14507,70,95.24,1,0,0.715193311,0.284806689
17391,Turnaround Fadeawa,Jump Shot,500,21000718,33.9963,-105,48,-118.3748,3,5,0,01NOV10:00:00:00,6,11,,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2/1/2011,LAL vs. HOU,HOU,17390,14507,70,95.24,1,1,0.478929883,0.521070117
17405,Pullup Jump shot,Jump Shot,16,21000732,33.9483,-125,96,-118.3948,10,1,0,01NOV10:00:00:00,19,15,,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2/3/2011,LAL vs. SAS,SAS,17392,13158,71,94.43,1,1,0.294372323,0.705627677
17406,Jump Shot,Jump Shot,262,21000732,33.9843,-56,60,-118.3258,11,3,0,01NOV10:00:00:00,17,8,,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2/3/2011,LAL vs. SAS,SAS,17399,13158,71,94.43,1,0,0.779459099,0.220540901
17407,Jump Shot,Jump Shot,334,21000732,33.8163,116,228,-118.1538,3,3,0,01NOV10:00:00:00,45,25,,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2/3/2011,LAL vs. SAS,SAS,17404,13158,71,94.43,1,0,0.734901126,0.265098874
17408,Jump Shot,Jump Shot,470,21000732,33.9943,-130,50,-118.3998,3,4,0,01NOV10:00:00:00,59,13,,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2/3/2011,LAL vs. SAS,SAS,17407,13158,71,94.43,1,0,0.816577127,0.183422873
17409,Layup Shot,Layup,474,21000732,34.0453,6,-1,-118.2638,3,4,0,01NOV10:00:00:00,48,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2/3/2011,LAL vs. SAS,SAS,17408,13158,71,94.43,1,0,0.728415542,0.271584458
17430,Turnaround Bank sh,Bank Shot,134,21000748,33.9753,-128,69,-118.3978,7,2,0,01NOV10:00:00:00,16,14,,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2/5/2011,LAL @ NOH,NOH,17416,13947,70,95.54,1,1,0.224961988,0.775038012
17431,Jump Shot,Jump Shot,182,21000748,33.8333,144,211,-118.1258,2,2,0,01NOV10:00:00:00,28,25,,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2/5/2011,LAL @ NOH,NOH,17418,13947,70,95.54,1,0,0.699387034,0.300612966
17445,Driving Layup Shot,Layup,60,21000759,34.0373,0,7,-118.2698,3,1,0,01NOV10:00:00:00,58,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2/7/2011,LAL @ MEM,MEM,17434,14515,66,95.4,1,1,0.22707779,0.77292221
17446,Driving Layup Shot,Layup,204,21000759,34.0273,-19,17,-118.2888,5,2,0,01NOV10:00:00:00,20,2,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2/7/2011,LAL @ MEM,MEM,17438,14515,66,95.4,1,1,0.253652225,0.746347775
17447,Running Layup Shot,Layup,281,21000759,34.0413,9,3,-118.2608,8,3,0,01NOV10:00:00:00,53,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2/7/2011,LAL @ MEM,MEM,17443,14515,66,95.4,1,1,0.313600854,0.686399146
17448,Jump Shot,Jump Shot,285,21000759,33.9363,170,108,-118.0998,8,3,0,01NOV10:00:00:00,29,20,,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2/7/2011,LAL @ MEM,MEM,17444,14515,66,95.4,1,0,0.692821835,0.307178165
17464,Layup Shot,Layup,271,21000783,34.0383,-15,6,-118.2848,10,3,0,01NOV10:00:00:00,50,1,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2/10/2011,LAL @ BOS,BOS,17453,16354,69,92.59,1,0,0.589575015,0.410424985
17465,Turnaround Fadeawa,Jump Shot,453,21000783,33.8873,-111,157,-118.3808,4,4,0,01NOV10:00:00:00,49,19,,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2/10/2011,LAL @ BOS,BOS,17460,16354,69,92.59,1,1,0.285289098,0.714710902
17481,Jump Shot,Jump Shot,62,21000793,33.8803,201,164,-118.0688,4,1,0,01NOV10:00:00:00,53,25,,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2/11/2011,LAL @ NYK,NYK,17467,15616,70,92.19,1,0,0.512396507,0.487603493
17482,Jump Shot,Jump Shot,352,21000793,33.8963,203,148,-118.0668,4,3,0,01NOV10:00:00:00,1,25,,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2/11/2011,LAL @ NYK,NYK,17480,15616,70,92.19,1,0,0.583115546,0.416884454
17497,Driving Layup Shot,Layup,175,21000805,34.0323,21,12,-118.2488,6,2,0,01NOV10:00:00:00,4,2,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2/13/2011,LAL @ ORL,ORL,17488,15599,72,98.87,1,1,0.251514165,0.748485836
17498,Jump Shot,Jump Shot,193,21000805,33.9373,-64,107,-118.3338,4,2,0,01NOV10:00:00:00,7,12,,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2/13/2011,LAL @ ORL,ORL,17490,15599,72,98.87,1,0,0.751833645,0.248166355
17499,Jump Shot,Jump Shot,210,21000805,33.8873,130,157,-118.1398,2,2,0,01NOV10:00:00:00,15,20,,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2/13/2011,LAL @ ORL,ORL,17493,15599,72,98.87,1,0,0.664701189,0.335298811
17500,Jump Shot,Jump Shot,391,21000805,33.8433,-152,201,-118.4218,5,4,0,01NOV10:00:00:00,28,25,,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2/13/2011,LAL @ ORL,ORL,17498,15599,72,98.87,1,0,0.722873933,0.277126068
17518,Jump Shot,Jump Shot,42,21000812,34.0083,-136,36,-118.4058,7,1,0,01NOV10:00:00:00,34,14,,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2/14/2011,LAL @ CHA,CHA,17503,14311,71,92.13,1,0,0.648366085,0.351633916
17519,Jump Shot,Jump Shot,230,21000812,33.8713,114,173,-118.1558,0,2,0,01NOV10:00:00:00,4,20,,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2/14/2011,LAL @ CHA,CHA,17513,14311,71,92.13,1,0,0.571716198,0.428283802
17520,Driving Layup Shot,Layup,416,21000812,34.0293,18,15,-118.2518,6,4,0,01NOV10:00:00:00,2,2,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2/14/2011,LAL @ CHA,CHA,17520,14311,71,92.13,1,1,0.196661974,0.803338026
17543,Fadeaway Jump Shot,Jump Shot,169,21000827,33.9663,61,78,-118.2088,10,2,0,01NOV10:00:00:00,5,9,,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2/16/2011,LAL @ CLE,CLE,17525,13719,67,95.51,1,1,0.452278021,0.547721979
17544,Jump Shot,Jump Shot,394,21000827,33.8273,-127,217,-118.3968,0,3,0,01NOV10:00:00:00,44,25,,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2/16/2011,LAL @ CLE,CLE,17534,13719,67,95.51,1,0,0.758315729,0.241684271
17553,Jump Shot,Jump Shot,2,21000846,33.8993,94,145,-118.1758,11,1,0,01NOV10:00:00:00,46,17,,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2/22/2011,LAL vs. ATL,ATL,17545,13735,71,94.47,1,0,0.63817773,0.36182227
17554,Jump Shot,Jump Shot,353,21000846,33.8793,89,165,-118.1808,4,3,0,01NOV10:00:00:00,8,18,,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2/22/2011,LAL vs. ATL,ATL,17553,13735,71,94.47,1,0,0.715983449,0.284016551
17555,Jump Shot,Jump Shot,379,21000846,33.8793,-68,165,-118.3378,2,3,0,01NOV10:00:00:00,4,17,,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2/22/2011,LAL vs. ATL,ATL,17554,13735,71,94.47,1,0,0.740372342,0.259627658
17581,Jump Shot,Jump Shot,37,21000858,34.0163,-166,28,-118.4358,7,1,0,01NOV10:00:00:00,41,16,,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2/23/2011,LAL @ POR,POR,17557,12904,67,94.13,1,0,0.765310446,0.234689554
17582,Turnaround Fadeawa,Jump Shot,104,21000858,33.8993,-26,145,-118.2958,0,1,0,01NOV10:00:00:00,40,14,,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2/23/2011,LAL @ POR,POR,17563,12904,67,94.13,1,1,0.411886753,0.588113247
17583,Jump Shot,Jump Shot,308,21000858,33.9133,37,131,-118.2328,3,3,0,01NOV10:00:00:00,0,13,,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2/23/2011,LAL @ POR,POR,17576,12904,67,94.13,1,0,0.762800102,0.237199898
17584,Jump Shot,Jump Shot,323,21000858,33.8333,125,211,-118.1448,1,3,0,01NOV10:00:00:00,52,24,,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2/23/2011,LAL @ POR,POR,17577,12904,67,94.13,1,0,0.759276754,0.240723246
17585,Jump Bank Shot,Jump Shot,388,21000858,34.0303,-68,14,-118.3378,5,4,0,01NOV10:00:00:00,32,6,,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2/23/2011,LAL @ POR,POR,17580,12904,67,94.13,1,1,0.334585985,0.665414015
17586,Jump Shot,Jump Shot,415,21000858,33.8953,-86,149,-118.3558,2,4,0,01NOV10:00:00:00,37,17,,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2/23/2011,LAL @ POR,POR,17582,12904,67,94.13,1,0,0.765106572,0.234893428
17600,Jump Shot,Jump Shot,330,21000871,33.8383,65,206,-118.2048,5,3,0,01NOV10:00:00:00,56,21,,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2/25/2011,LAL vs. LAC,LAC,17596,13997,70,94.88,1,0,0.666412012,0.333587988
17601,Jump Shot,Jump Shot,333,21000871,33.8853,-95,159,-118.3648,5,3,0,01NOV10:00:00:00,20,18,,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2/25/2011,LAL vs. LAC,LAC,17597,13997,70,94.88,1,0,0.708202339,0.291797662
17602,Driving Layup Shot,Layup,377,21000871,34.0213,-15,23,-118.2848,0,3,0,01NOV10:00:00:00,14,2,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2/25/2011,LAL vs. LAC,LAC,17602,13997,70,94.88,1,1,0.301696063,0.698303937
17622,Floating Jump shot,Jump Shot,350,21000880,34.0003,75,44,-118.1948,11,4,0,01NOV10:00:00:00,21,8,,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2/27/2011,LAL @ OKC,OKC,17614,13075,70,94.77,1,1,0.369275496,0.630724504
17623,Turnaround Fadeawa,Jump Shot,451,21000880,34.0293,-160,15,-118.4298,0,4,0,01NOV10:00:00:00,56,16,,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2/27/2011,LAL @ OKC,OKC,17623,13075,70,94.77,1,0,0.555287126,0.444712874
17624,Pullup Jump shot,Jump Shot,457,21000880,33.8683,114,176,-118.1558,0,4,0,01NOV10:00:00:00,27,20,,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2/27/2011,LAL @ OKC,OKC,17624,13075,70,94.77,1,1,0.318359467,0.681640533
17638,Pullup Jump shot,Jump Shot,59,21000900,34.0133,-146,31,-118.4158,6,1,0,01NOV10:00:00:00,35,14,,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,3/1/2011,LAL @ MIN,MIN,17627,15076,67,94.36,1,1,0.246069332,0.753930668
17639,Jump Shot,Jump Shot,63,21000900,33.9013,-204,143,-118.4738,6,1,0,01NOV10:00:00:00,5,24,,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,3/1/2011,LAL @ MIN,MIN,17628,15076,67,94.36,1,0,0.682932209,0.317067791
17640,Jump Shot,Jump Shot,214,21000900,34.0253,176,19,-118.0938,3,2,0,01NOV10:00:00:00,16,17,,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,3/1/2011,LAL @ MIN,MIN,17630,15076,67,94.36,1,0,0.686467024,0.313532976
17641,Driving Finger Rol,Layup,262,21000900,34.0433,13,1,-118.2568,9,3,0,01NOV10:00:00:00,50,1,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/1/2011,LAL @ MIN,MIN,17634,15076,67,94.36,1,1,0.126365093,0.873634907
17642,Jump Shot,Jump Shot,342,21000900,33.8133,-76,231,-118.3458,1,3,0,01NOV10:00:00:00,57,24,,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,3/1/2011,LAL @ MIN,MIN,17640,15076,67,94.36,1,0,0.697155343,0.302844657
17663,Layup Shot,Layup,87,21000924,34.0413,-24,3,-118.2938,2,1,0,01NOV10:00:00:00,9,2,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/4/2011,LAL vs. CHA,CHA,17652,14960,70,94.44,1,0,0.619414478,0.380585522
17664,Jump Shot,Jump Shot,219,21000924,33.9583,-64,86,-118.3338,2,2,0,01NOV10:00:00:00,24,10,,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,3/4/2011,LAL vs. CHA,CHA,17657,14960,70,94.44,1,0,0.709818951,0.290181049
17665,Jump Shot,Jump Shot,303,21000924,33.9693,-37,75,-118.3068,7,3,0,01NOV10:00:00:00,37,8,,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,3/4/2011,LAL vs. CHA,CHA,17661,14960,70,94.44,1,0,0.612467433,0.387532567
17666,Jump Shot,Jump Shot,317,21000924,33.8613,182,183,-118.0878,6,3,0,01NOV10:00:00:00,53,25,,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,3/4/2011,LAL vs. CHA,CHA,17662,14960,70,94.44,1,0,0.628532519,0.371467481
17667,Jump Shot,Jump Shot,385,21000924,33.7843,39,260,-118.2308,0,3,0,01NOV10:00:00:00,51,26,,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,3/4/2011,LAL vs. CHA,CHA,17666,14960,70,94.44,1,0,0.649306603,0.350693397
17691,Running Bank shot,Bank Shot,219,21000932,34.0213,32,23,-118.2378,0,2,0,01NOV10:00:00:00,50,3,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/6/2011,LAL @ SAS,SAS,17682,14706,72,96.92,1,1,0.125108671,0.874891329
